url_path,views_total,views_unique
/maziggy/bambuddy,3704,1972
/maziggy/bambuddy/issues,899,285
/maziggy/bambuddy/releases,553,333
/maziggy/bambuddy/pulls,286,144
/maziggy/bambuddy/releases/tag/v1.2.5,213,161
/maziggy/bambuddy/releases/tag/v1.2.5.1,181,155
/maziggy/bambuddy/pull/2666,159,129
/maziggy/bambuddy/releases/tag/v1.2.5.2,131,111
/maziggy/bambuddy/blob/main/docker-compose.yml,114,81
/maziggy/bambuddy/blob/main/slicer-api/README.md,98,59
