url_path,views_total,views_unique
/maziggy/bambuddy,3227,1597
/maziggy/bambuddy/issues,810,212
/maziggy/bambuddy/releases,502,287
/maziggy/bambuddy/releases/tag/v1.2.5.2,309,230
/maziggy/bambuddy/pulls,165,78
/maziggy/bambuddy/tree/main,78,56
/maziggy/bambuddy/blob/main/docker-compose.yml,76,47
/maziggy/bambuddy/blob/main/slicer-api/README.md,69,49
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,63,60
/maziggy/bambuddy/issues/2757,59,7
