url_path,views_total,views_unique
/maziggy/bambuddy,3520,1977
/maziggy/bambuddy/issues,822,280
/maziggy/bambuddy/releases,525,320
/maziggy/bambuddy/pulls,284,144
/maziggy/bambuddy/releases/tag/v1.2.5,212,160
/maziggy/bambuddy/releases/tag/v1.2.5.1,181,155
/maziggy/bambuddy/pull/2666,154,125
/maziggy/bambuddy/blob/main/docker-compose.yml,111,76
/maziggy/bambuddy/blob/main/slicer-api/README.md,93,58
/maziggy/bambuddy/tree/main/slicer-api,88,51
